Index,Label,Prediction,Reward,Correct
0,5,6,-56.252,0
20,0,0,0,1
40,4,7,-4.10114,0
60,1,1,0,1
80,9,9,-9.87632e-11,1
100,2,9,-17.7088,0
120,1,1,0,1
140,3,3,0,1
160,1,1,0,1
180,4,5,-0.8654,0
200,3,3,-6.79456e-14,1
220,5,1,-1.5523,0
240,3,3,0,1
260,6,6,0,1
280,1,1,0,1
300,7,7,0,1
320,2,7,-8.22631,0
340,8,5,-18.7468,0
360,6,6,-2.46946e-05,1
380,9,7,-81.9523,0
400,4,4,0,1
420,0,0,0,1
440,9,5,-2.23713,0
460,1,1,0,1
480,1,1,-0.0634136,1
500,2,2,0,1
520,4,9,-13.6347,0
540,3,3,0,1
560,2,3,-98.7149,0
580,7,1,-19.8723,0
600,3,1,-66.1894,0
620,8,1,-168.777,0
640,6,6,0,1
660,9,7,-63.5021,0
680,0,6,-74.2162,0
700,5,5,0,1
720,6,6,0,1
740,0,6,-1.1629,0
760,7,7,0,1
780,6,6,0,1
800,1,1,0,1
820,8,8,0,1
840,7,7,0,1
860,9,9,-5.00871e-08,1
880,3,3,-0.0532309,1
900,9,9,0,1
920,8,8,0,1
940,5,5,0,1
960,9,3,-31.3447,0
980,3,3,0,1
1000,3,3,-1.2901e-08,1
1020,0,0,0,1
1040,7,7,0,1
1060,4,1,-67.0957,0
1080,9,7,-18.937,0
1100,8,5,-40.6364,0
1120,0,0,0,1
1140,9,9,-3.45198e-07,1
1160,4,4,0,1
1180,1,1,0,1
1200,4,0,-293.766,0
1220,4,5,-22.634,0
1240,6,6,0,1
1260,0,0,0,1
1280,4,0,-34.3957,0
1300,5,1,-17.9383,0
1320,6,6,0,1
1340,1,1,0,1
1360,0,2,-40.9617,0
1380,0,7,-77.4579,0
1400,1,6,-16.7166,0
1420,7,7,0,1
1440,1,1,0,1
1460,6,6,0,1
1480,3,3,0,1
1500,0,0,-0.0172555,1
1520,2,3,-53.1787,0
1540,1,1,0,1
1560,1,1,0,1
1580,7,7,0,1
1600,9,3,-58.177,0
1620,0,5,-27.017,0
1640,2,2,0,1
1660,6,6,0,1
1680,7,7,0,1
1700,8,8,-2.7727e-09,1
1720,3,3,0,1
1740,9,9,-1.02572e-09,1
1760,0,0,0,1
1780,4,4,0,1
1800,6,6,0,1
1820,7,7,0,1
1840,4,4,0,1
1860,6,6,0,1
1880,8,8,0,1
1900,0,6,-55.3123,0
1920,7,7,0,1
1940,8,8,0,1
1960,3,3,0,1
1980,1,1,0,1
2000,5,5,-0.0112935,1
2020,7,7,-2.22045e-16,1
2040,1,1,0,1
2060,7,7,0,1
2080,1,1,-8.15659e-06,1
2100,1,1,0,1
2120,6,6,0,1
2140,3,3,0,1
2160,0,0,-1.01132e-06,1
2180,2,2,-2.38254e-13,1
2200,9,9,-3.36686e-12,1
2220,3,3,-6.66134e-16,1
2240,1,1,0,1
2260,1,1,0,1
2280,0,0,0,1
2300,4,4,0,1
2320,9,9,-1.21446e-08,1
2340,2,2,-8.88178e-16,1
2360,0,0,0,1
2380,0,0,0,1
2400,2,7,-221.328,0
2420,0,0,-3.47874e-09,1
2440,2,6,-19.514,0
2460,7,7,0,1
2480,1,1,0,1
2500,8,8,-3.68583e-08,1
2520,6,6,0,1
2540,4,4,-1.66407e-05,1
2560,1,1,0,1
2580,6,6,0,1
2600,3,3,0,1
2620,4,4,0,1
2640,5,1,-59.8564,0
2660,9,7,-61.1226,0
2680,1,3,-24.1979,0
2700,3,3,0,1
2720,3,3,0,1
2740,8,1,-71.4766,0
2760,5,3,-51.4064,0
2780,4,4,-1.99618e-13,1
2800,7,7,-0.000192273,1
2820,7,1,-23.1877,0
2840,4,9,-1.70175,0
2860,2,7,-158.048,0
2880,8,8,0,1
2900,5,7,-16.7396,0
2920,8,6,-59.366,0
2940,6,6,0,1
2960,7,6,-5.252,0
2980,3,3,0,1
3000,4,1,-189.626,0
3020,6,6,0,1
3040,1,1,0,1
3060,9,9,-1.42071e-07,1
3080,9,7,-39.5838,0
3100,6,6,0,1
3120,0,0,0,1
3140,3,6,-6.91623,0
3160,7,7,-1.82568,1
3180,2,2,0,1
3200,8,3,-75.6824,0
3220,2,5,-13.7681,0
3240,9,9,0,1
3260,4,4,-0.538236,1
3280,4,4,0,1
3300,6,6,0,1
3320,4,4,-4.27247e-09,1
3340,9,9,-0.0027137,1
3360,7,1,-34.3089,0
3380,0,6,-90.8502,0
3400,9,9,0,1
3420,2,2,-2.95635e-11,1
3440,9,7,-85.5728,0
3460,5,1,-36.8979,0
3480,1,1,0,1
3500,5,6,-37.2983,0
