Index,Label,Prediction,Reward,Correct
0,7,7,0,1
20,3,3,-1.8735e-05,1
40,4,9,-49.5149,0
60,6,6,0,1
80,1,1,0,1
100,8,8,0,1
120,1,1,0,1
140,0,0,0,1
160,9,9,0,1
180,8,8,0,1
200,0,0,0,1
220,3,2,-19.9404,0
240,1,1,0,1
260,2,3,-128.945,0
280,7,7,-2.0495e-05,1
300,0,0,0,1
320,2,2,0,1
340,9,9,0,1
360,6,6,0,1
380,0,0,0,1
400,1,1,-1.55829e-08,1
420,6,6,0,1
440,7,1,-132.137,0
460,1,1,0,1
480,9,1,-36.7489,0
500,7,7,-0.0681968,1
520,6,6,0,1
540,5,5,-1.2812e-13,1
560,5,5,0,1
580,8,8,-7.19189e-06,1
600,8,8,-0.0232699,1
620,3,3,-0.00723265,1
640,4,3,-76.1884,0
660,4,9,-68.7489,0
680,8,5,-77.4319,0
700,7,7,-4.5247e-06,1
720,3,3,0,1
740,6,6,0,1
760,4,9,-24.8298,0
780,6,6,0,1
800,6,6,0,1
820,3,3,-0.000959195,1
840,8,2,-14.0128,0
860,8,8,0,1
880,9,7,-28.3549,0
900,9,0,-260.447,0
920,4,4,-0.00206644,1
940,4,4,-2.47501e-09,1
960,0,0,0,1
980,7,0,-136.405,0
1000,8,8,0,1
1020,1,1,0,1
1040,0,0,-2.58379e-10,1
1060,0,0,0,1
1080,1,1,0,1
1100,8,5,-9.79155,0
1120,5,5,0,1
1140,7,7,0,1
1160,1,1,0,1
1180,7,9,-3.8871,0
1200,5,8,-97.3511,0
1220,5,1,-15.8384,0
1240,9,7,-138.309,0
1260,9,0,-18.1957,0
1280,4,0,-58.5191,0
1300,2,2,0,1
1320,5,3,-84.1532,0
1340,3,8,-37.5702,0
1360,7,0,-6.39388,0
1380,4,9,-39.5319,0
1400,6,6,0,1
1420,6,6,0,1
1440,0,0,0,1
1460,1,1,0,1
1480,0,0,0,1
1500,1,1,0,1
1520,2,2,0,1
1540,4,8,-58.966,0
1560,8,2,-69.1872,0
1580,5,5,0,1
1600,3,3,0,1
1620,5,1,-9.60865,0
1640,0,6,-58.9328,0
1660,0,0,-1.04808e-05,1
1680,6,6,0,1
1700,4,0,-85.0043,0
1720,3,2,-57.3234,0
1740,8,8,0,1
1760,3,3,0,1
1780,7,7,0,1
1800,1,1,0,1
1820,4,0,-48.4255,0
1840,3,2,-34.8638,0
1860,9,0,-6.85212,0
1880,2,2,-1.15984e-06,1
1900,2,6,-80.1643,0
1920,0,0,0,1
1940,3,3,-9.66397e-10,1
1960,6,6,0,1
1980,6,6,0,1
2000,7,7,0,1
2020,4,9,-69.8085,0
2040,3,8,-7.88974,0
2060,2,2,-8.21985e-08,1
2080,2,2,0,1
2100,4,9,-86.5433,0
2120,9,0,-148.353,0
2140,1,1,0,1
2160,0,0,0,1
2180,5,5,-1.56586e-12,1
2200,2,6,-29.223,0
2220,4,4,0,1
2240,8,1,-45.0851,0
2260,2,2,0,1
2280,1,1,0,1
2300,0,0,0,1
2320,8,8,-2.50022e-13,1
2340,4,0,-128.072,0
2360,4,3,-13.0766,0
2380,8,5,-52.2617,0
2400,0,0,0,1
2420,6,6,0,1
2440,4,9,-3.08104,0
2460,1,1,0,1
2480,4,1,-57.9277,0
2500,9,9,0,1
2520,6,6,-2.67901e-11,1
2540,3,5,-11.4168,0
2560,1,1,0,1
2580,2,0,-121.787,0
2600,9,9,0,1
2620,0,0,0,1
2640,1,1,-1.50948e-05,1
2660,0,0,0,1
2680,4,1,-94.9383,0
2700,2,2,0,1
2720,9,3,-32.5149,0
2740,9,0,-66.3447,0
2760,4,2,-72.1957,0
2780,3,3,0,1
2800,8,5,-33.966,0
2820,6,6,0,1
2840,9,9,0,1
2860,3,3,0,1
2880,0,3,-9.89814,0
2900,6,6,0,1
2920,7,7,0,1
2940,0,0,0,1
2960,3,1,-50.1574,0
2980,1,1,0,1
3000,4,1,-40.1034,0
3020,2,2,0,1
3040,3,2,-175.966,0
3060,3,3,0,1
3080,0,0,0,1
3100,4,1,-125.498,0
3120,2,2,0,1
3140,5,5,-0.64034,1
3160,5,5,-4.05988e-09,1
3180,6,0,-2.53766,0
3200,3,3,0,1
3220,7,7,0,1
3240,2,2,-2.39808e-14,1
3260,8,5,-194.962,0
3280,5,9,-2.85302,0
3300,9,7,-14.0809,0
3320,2,6,-30.48,0
3340,0,0,0,1
3360,1,1,0,1
3380,1,1,0,1
3400,8,5,-22.9638,0
3420,2,2,-0.15541,1
3440,9,9,0,1
3460,3,3,-0.00394221,1
3480,1,9,-5.49565,0
3500,4,1,-56.2872,0
3520,1,1,0,1
3540,5,6,-1.20483,0
3560,7,7,0,1
3580,6,6,0,1
3600,4,9,-22.817,0
3620,7,7,0,1
3640,7,7,0,1
3660,8,8,-4.29046e-07,1
3680,3,2,-28.1915,0
3700,9,9,0,1
3720,3,3,-8.93054e-05,1
3740,0,0,-6.96598e-06,1
3760,5,5,-0.53434,1
3780,1,1,0,1
3800,3,2,-24.7149,0
3820,2,2,0,1
3840,0,8,-3.90127,0
3860,3,2,-47.7702,0
3880,0,0,-4.44089e-16,1
3900,4,7,-20.463,0
3920,0,0,-0.00340601,1
3940,7,7,0,1
3960,4,0,-92.2979,0
3980,8,5,-26.317,0
4000,8,8,0,1
4020,9,9,0,1
4040,0,0,0,1
4060,0,0,0,1
4080,1,1,0,1
4100,8,5,-74.6489,0
4120,7,7,0,1
4140,3,3,-1.0294e-12,1
4160,9,9,-5.84903e-10,1
4180,9,9,0,1
4200,5,5,0,1
4220,5,5,0,1
4240,9,9,0,1
4260,6,6,0,1
4280,7,7,-0.00195792,1
4300,8,8,0,1
4320,2,1,-146.468,0
4340,4,1,-49.583,0
4360,6,6,0,1
4380,9,9,0,1
4400,8,9,-39.7447,0
4420,1,1,0,1
4440,6,6,0,1
4460,7,7,0,1
4480,9,1,-3.07282,0
4500,1,1,0,1
4520,6,6,-2.68202e-06,1
4540,2,2,0,1
4560,0,0,0,1
4580,9,9,0,1
4600,6,6,0,1
4620,6,6,-0.018725,1
4640,2,6,-31.9285,0
4660,9,5,-38.6809,0
4680,1,1,-1.33308,1
4700,1,1,0,1
4720,2,2,0,1
4740,1,1,0,1
4760,3,5,-34.166,0
4780,1,1,0,1
4800,5,2,-32.5702,0
4820,2,2,-1.75554e-07,1
4840,7,7,-0.000178855,1
4860,8,5,-115.572,0
4880,0,0,0,1
4900,1,1,0,1
4920,0,0,0,1
4940,2,2,0,1
4960,8,3,-29.9021,0
4980,0,5,-43.4681,0
5000,2,5,-50.7021,0
5020,7,7,0,1
5040,3,2,-51.1106,0
5060,7,7,0,1
5080,5,7,-0.99997,0
5100,5,2,-1.22804,0
5120,1,1,0,1
5140,8,5,-7.32619,0
5160,2,6,-15.6128,0
5180,2,2,0,1
5200,6,6,-1.15463e-14,1
5220,9,9,0,1
5240,1,1,0,1
5260,8,8,0,1
5280,7,7,0,1
5300,4,1,-102.355,0
5320,0,0,0,1
5340,6,6,-5.15679e-10,1
5360,0,0,0,1
5380,7,7,0,1
5400,3,8,-14.6936,0
5420,1,1,0,1
5440,0,5,-74.6489,0
5460,6,6,0,1
5480,6,6,0,1
5500,0,0,-2.92669e-08,1
5520,9,1,-66.6596,0
5540,3,3,0,1
5560,4,3,-6.15774,0
5580,6,6,0,1
5600,7,9,-29.9157,0
5620,8,8,0,1
5640,9,9,-2.4597e-06,1
5660,7,7,-5.77316e-14,1
5680,3,2,-28.4553,0
5700,0,0,-8.30521e-09,1
5720,0,0,0,1
5740,4,1,-64.1447,0
5760,0,8,-12.2835,0
5780,2,2,-0.00064307,1
5800,6,6,0,1
5820,7,9,-24.2885,0
5840,5,5,0,1
5860,4,1,-27.1574,0
5880,6,6,0,1
5900,4,1,-78.3106,0
5920,8,1,-154.289,0
5940,2,2,0,1
5960,0,0,-2.66454e-15,1
5980,8,5,-32.1553,0
6000,7,7,0,1
6020,1,1,0,1
6040,7,0,-5.63931,0
6060,5,5,-0.180078,1
6080,1,1,0,1
6100,1,1,-1.672e-13,1
6120,2,3,-10.8589,0
6140,2,1,-20.5921,0
6160,7,7,-0.689324,1
6180,5,5,-0.091227,1
6200,6,6,-4.82323e-08,1
6220,6,6,0,1
6240,7,7,0,1
6260,4,4,0,1
6280,2,2,-0.0483459,1
6300,3,0,-88.017,0
6320,9,2,-182.4,0
6340,0,0,0,1
6360,2,2,0,1
6380,0,0,0,1
6400,9,7,-77.1736,0
6420,0,0,0,1
6440,4,4,-1.52809e-06,1
6460,3,3,-2.07367e-12,1
6480,4,1,-73.0979,0
6500,7,7,0,1
6520,7,7,0,1
6540,0,5,-86.2851,0
6560,3,3,-0.000349241,1
6580,6,6,0,1
6600,0,0,0,1
6620,4,1,-75.4149,0
6640,3,6,-46.4528,0
6660,8,8,0,1
6680,6,0,-50.6698,0
6700,8,8,-5.75562e-12,1
6720,1,1,-0.000410258,1
6740,3,3,0,1
6760,8,1,-27.5234,0
6780,9,9,0,1
6800,0,0,0,1
6820,9,9,-4.28213e-12,1
6840,0,0,0,1
6860,8,5,-56.4638,0
6880,0,0,0,1
6900,2,2,0,1
6920,8,8,0,1
6940,7,7,0,1
6960,8,8,-5.09519e-11,1
6980,7,7,0,1
7000,9,9,0,1
7020,1,1,0,1
7040,7,7,0,1
7060,0,0,0,1
7080,3,3,-2.02061e-14,1
7100,1,1,0,1
7120,4,4,-0.293232,1
7140,2,2,0,1
7160,3,3,0,1
7180,3,3,0,1
7200,8,3,-5.02362,0
7220,4,4,-4.58299e-07,1
7240,9,7,-13.514,0
7260,5,5,0,1
7280,6,2,-100.351,0
7300,6,0,-52.1804,0
7320,4,4,-0.0881912,1
7340,7,7,0,1
7360,0,5,-87.4,0
7380,8,8,0,1
7400,3,3,-0.00714417,1
7420,9,9,0,1
7440,8,1,-53.0447,0
7460,0,0,0,1
7480,6,6,0,1
7500,1,1,0,1
7520,8,8,0,1
7540,2,2,0,1
7560,5,5,0,1
7580,3,2,-103.302,0
7600,2,2,0,1
7620,4,1,-87.2574,0
7640,5,9,-14.7809,0
7660,5,5,0,1
7680,6,1,-15.7742,0
7700,6,6,0,1
7720,9,0,-13.0269,0
7740,7,7,0,1
7760,3,3,0,1
7780,8,8,0,1
7800,9,1,-110.3,0
7820,9,9,0,1
7840,3,3,0,1
7860,0,0,0,1
7880,8,1,-123.023,0
7900,1,1,0,1
7920,3,1,-21.7447,0
7940,2,2,0,1
7960,0,0,0,1
7980,3,3,-2.22045e-16,1
8000,2,2,-3.0432e-05,1
8020,4,4,-0.00014226,1
8040,9,0,-102.928,0
8060,5,5,0,1
8080,9,9,-9.00345e-09,1
8100,6,6,0,1
8120,4,4,-0.0100021,1
8140,7,7,0,1
8160,3,6,-20.1166,0
8180,8,0,-101.094,0
8200,4,4,-7.81049e-05,1
8220,9,9,0,1
8240,3,3,0,1
8260,6,6,0,1
8280,5,7,-2.33515,0
8300,2,2,0,1
8320,7,7,-0.00117443,1
8340,5,5,0,1
8360,8,8,0,1
8380,6,6,0,1
8400,2,2,0,1
8420,2,2,0,1
8440,7,2,-114.335,0
8460,5,5,0,1
8480,5,5,-2.13163e-14,1
8500,1,1,-8.88178e-16,1
8520,9,8,-1.26264,0
8540,7,7,0,1
8560,1,1,0,1
8580,1,1,0,1
8600,8,2,-131.055,0
8620,8,8,0,1
8640,3,3,0,1
