Index,Label,Prediction,Reward,Correct
0,5,5,0,1
20,0,0,0,1
40,4,4,0,1
60,1,1,0,1
80,9,9,0,1
100,2,2,0,1
120,1,5,-48.5596,0
140,3,3,0,1
160,1,1,0,1
180,4,5,-3.93464,0
200,3,5,-2.57695,0
220,5,6,-33.1319,0
240,3,5,-293.013,0
260,6,6,0,1
280,1,1,-0.0058754,1
300,7,7,0,1
320,2,2,0,1
340,8,8,0,1
360,6,6,-3.66434e-11,1
380,9,7,-223.336,0
400,4,4,0,1
420,0,0,0,1
440,9,6,-75.7149,0
460,1,1,0,1
480,1,6,-209.026,0
500,2,8,-14.6511,0
520,4,9,-101.319,0
540,3,5,-24.6,0
560,2,2,-1.98099e-06,1
580,7,1,-62.0489,0
600,3,7,-144.557,0
620,8,8,0,1
640,6,6,0,1
660,9,7,-307.089,0
680,0,8,-378.555,0
700,5,7,-30.1404,0
720,6,5,-35.234,0
740,0,7,-132.796,0
760,7,7,0,1
780,6,6,0,1
800,1,1,0,1
820,8,8,0,1
840,7,7,0,1
860,9,5,-45.2553,0
880,3,7,-122.515,0
900,9,7,-13.7872,0
920,8,7,-58.3064,0
940,5,5,0,1
960,9,5,-352.791,0
980,3,5,-323.796,0
1000,3,5,-43.2596,0
1020,0,7,-106.749,0
1040,7,7,0,1
1060,4,5,-226.804,0
1080,9,7,-327.098,0
1100,8,7,-225.236,0
1120,0,7,-112.294,0
1140,9,7,-2.25161,0
1160,4,4,0,1
1180,1,1,0,1
1200,4,0,-276.749,0
1220,4,1,-35.0447,0
1240,6,5,-39.7532,0
1260,0,5,-71.3191,0
1280,4,5,-65.5106,0
1300,5,5,-4.45022e-12,1
1320,6,6,0,1
1340,1,1,0,1
1360,0,2,-90.8,0
1380,0,5,-584.545,0
1400,1,5,-207.089,0
1420,7,7,0,1
1440,1,1,0,1
1460,6,6,0,1
1480,3,5,-383.115,0
1500,0,5,-314.664,0
1520,2,5,-29.0766,0
1540,1,1,0,1
1560,1,1,0,1
1580,7,7,0,1
1600,9,5,-293.481,0
1620,0,5,-459.715,0
1640,2,2,0,1
1660,6,6,0,1
1680,7,7,0,1
1700,8,8,0,1
1720,3,5,-145.289,0
1740,9,9,-8.19367e-12,1
1760,0,2,-44.2638,0
1780,4,4,0,1
1800,6,6,0,1
1820,7,7,0,1
1840,4,4,0,1
1860,6,6,0,1
1880,8,5,-50.2091,0
1900,0,5,-310.911,0
1920,7,7,0,1
1940,8,8,0,1
1960,3,5,-172.528,0
1980,1,1,0,1
2000,5,5,0,1
2020,7,7,0,1
2040,1,1,-2.79776e-14,1
2060,7,7,0,1
2080,1,5,-168.181,0
2100,1,1,0,1
2120,6,6,0,1
2140,3,3,0,1
2160,0,0,0,1
2180,2,5,-159.574,0
2200,9,9,0,1
2220,3,3,0,1
2240,1,1,0,1
2260,1,1,0,1
2280,0,7,-30.2383,0
2300,4,4,0,1
2320,9,9,0,1
2340,2,2,0,1
2360,0,0,0,1
2380,0,0,0,1
2400,2,2,-0.136372,1
2420,0,0,0,1
2440,2,6,-152.319,0
2460,7,7,0,1
2480,1,1,0,1
2500,8,8,0,1
2520,6,6,0,1
2540,4,4,-3.94881e-07,1
2560,1,1,0,1
2580,6,6,0,1
2600,3,3,-0.00632819,1
2620,4,4,0,1
2640,5,2,-52.9319,0
2660,9,7,-195.464,0
2680,1,5,-720.723,0
2700,3,2,-17.2936,0
2720,3,5,-51.217,0
2740,8,8,0,1
2760,5,5,0,1
2780,4,4,0,1
2800,7,2,-98.6936,0
2820,7,5,-75.2383,0
2840,4,9,-13.5872,0
2860,2,7,-346.102,0
2880,8,5,-132.253,0
2900,5,2,-37.2809,0
2920,8,8,0,1
2940,6,6,0,1
2960,7,9,-5.83696,0
2980,3,5,-71.8894,0
3000,4,1,-45.0681,0
3020,6,6,0,1
3040,1,1,0,1
3060,9,9,-0.333237,1
3080,9,7,-501.451,0
3100,6,6,0,1
3120,0,0,0,1
3140,3,3,0,1
3160,7,7,-0.162555,1
3180,2,6,-177.145,0
3200,8,5,-383.426,0
3220,2,5,-81.5149,0
3240,9,9,0,1
3260,4,4,0,1
3280,4,4,0,1
3300,6,6,0,1
3320,4,4,0,1
3340,9,7,-94.7915,0
3360,7,7,0,1
3380,0,5,-486.226,0
3400,9,9,0,1
3420,2,2,0,1
3440,9,7,-380.209,0
3460,5,5,-1.37807e-08,1
3480,1,1,0,1
3500,5,5,0,1
3520,9,7,-6.83937,0
3540,1,1,0,1
3560,2,0,-120.549,0
3580,3,3,-0.000795478,1
3600,2,2,0,1
3620,3,7,-113.209,0
3640,5,5,0,1
3660,9,7,-65.5277,0
3680,1,1,0,1
3700,7,7,0,1
3720,6,2,-34.0298,0
3740,2,2,0,1
3760,8,5,-22.7843,0
3780,2,7,-161.2,0
3800,2,6,-256.409,0
3820,5,6,-82.8426,0
3840,0,0,0,1
3860,7,7,0,1
3880,4,4,0,1
3900,9,9,0,1
