Index,Label,Prediction,Reward,Correct
0,5,0,-23.3619,0
20,0,0,-0.0500909,1
40,4,8,-12.8972,0
60,1,1,-0.639527,1
80,9,0,-24.7364,0
100,2,6,-9.03857,0
120,1,4,-21.6757,0
140,3,8,-9.93248,0
160,1,4,-24.837,0
180,4,8,-18.21,0
200,3,0,-10.9803,0
220,5,8,-3.12168,0
240,3,0,-22.9321,0
260,6,6,-0.00737273,1
280,1,4,-21.088,0
300,7,0,-20.7347,0
320,2,0,-23.3395,0
340,8,4,-11.961,0
360,6,7,-14.6597,0
380,9,4,-19.8385,0
4000,4,3,-20.3735,0
4020,0,1,-5.65036,0
4040,9,2,-19.037,0
4060,1,1,-9.08309e-07,1
4080,1,3,-1.46989,0
4100,2,1,-21.4936,0
4120,4,3,-22.6458,0
4140,3,3,-0.00801528,1
4160,2,3,-6.13332,0
4180,7,2,-1.12768,0
4200,3,2,-20.5422,0
4220,8,4,-19.4666,0
4240,6,5,-11.3149,0
4260,9,2,-18.8461,0
4280,0,3,-14.1704,0
4300,5,0,-18.8692,0
4320,6,3,-6.22275,0
4340,0,4,-1.22232,0
4360,7,0,-24.2858,0
4380,6,4,-10.996,0
8000,1,5,-4.07343,0
8020,8,3,-22.0839,0
8040,7,1,-23.1003,0
8060,9,2,-17.6313,0
8080,3,3,-0.659684,1
8100,9,3,-24.7166,0
8120,8,3,-9.20938,0
8140,5,7,-9.1145,0
8160,9,3,-21.9827,0
8180,3,3,-0.00417071,1
8200,3,1,-18.5349,0
8220,0,4,-1.73377,0
8240,7,0,-9.14087,0
8260,4,0,-19.2841,0
8280,9,3,-21.4457,0
8300,8,2,-11.5055,0
8320,0,0,-0.000258987,1
8340,9,3,-19.7105,0
8360,4,3,-21.8976,0
8380,1,1,-1.54908e-06,1
12000,4,5,-13.3776,0
12020,4,1,-13.4345,0
12040,6,2,-8.99964,0
12060,0,1,-15.6583,0
12080,4,3,-15.5064,0
12100,5,1,-14.1136,0
12120,6,1,-11.2393,0
12140,1,0,-10.4213,0
12160,0,0,-0.380562,1
12180,0,8,-10.9239,0
12200,1,6,-14.7192,0
12220,7,7,-0.168592,1
12240,1,4,-17.9406,0
12260,6,4,-20.1446,0
12280,3,3,-0.102107,1
12300,0,8,-13.796,0
12320,2,1,-21.9729,0
12340,1,1,-4.19496e-06,1
12360,1,2,-13.9067,0
12380,7,3,-0.979892,0
16000,9,1,-24.9247,0
16020,0,6,-6.27708,0
16040,2,3,-15.571,0
16060,6,8,-3.56266,0
16080,7,3,-16.8002,0
16100,8,3,-7.36294,0
16120,3,2,-18.2734,0
16140,9,3,-21.3734,0
16160,0,1,-10.2531,0
16180,4,3,-19.1055,0
16200,6,6,-0.00101361,1
16220,7,3,-4.95875,0
16240,4,3,-14.1324,0
16260,6,1,-0.768432,0
16280,8,7,-5.88819,0
16300,0,6,-4.86571,0
16320,7,0,-15.5854,0
16340,8,6,-9.35724,0
16360,3,3,-0.031675,1
16380,1,1,-0.000767011,1
20000,5,8,-24.3541,0
20020,7,7,-0.0384693,1
20040,1,4,-8.87967,0
20060,7,3,-14.2988,0
20080,1,1,-0.105803,1
20100,1,1,-0.00274612,1
20120,6,6,-0.0550878,1
20140,3,3,-0.124592,1
20160,0,0,-0.275423,1
20180,2,7,-22.8267,0
20200,9,1,-24.5572,0
20220,3,8,-3.22899,0
20240,1,1,-0.0451902,1
20260,1,1,-3.60185e-05,1
20280,0,8,-4.12272,0
20300,4,3,-18.3403,0
20320,9,3,-24.8027,0
20340,2,1,-9.02662,0
20360,0,6,-13.6853,0
20380,0,0,-0.740503,1
24000,2,2,-0.537845,1
24020,0,6,-4.11967,0
24040,2,2,-0.0762566,1
24060,7,0,-12.9932,0
24080,1,0,-2.03182,0
24100,8,6,-5.87807,0
24120,6,6,-0.0437603,1
24140,4,2,-1.9203,0
24160,1,1,-0.00766782,1
24180,6,1,-1.94628,0
24200,3,3,-0.619448,1
24220,4,2,-0.733138,0
24240,5,6,-22.8802,0
24260,9,2,-17.4639,0
24280,1,6,-5.27117,0
24300,3,1,-3.65492,0
24320,3,0,-8.16862,0
24340,8,6,-1.96206,0
24360,5,6,-23.2023,0
24380,4,2,-5.60939,0
28000,7,1,-23.0653,0
28020,7,1,-13.2662,0
28040,4,8,-14.5808,0
28060,2,1,-6.59187,0
28080,8,1,-5.1505,0
28100,5,1,-22.3939,0
28120,8,8,-0.000879358,1
28140,6,4,-4.0991,0
28160,7,8,-13.9057,0
28180,3,0,-15.2506,0
28200,4,1,-4.43887,0
28220,6,8,-3.33338,0
28240,1,1,-0.416709,1
28260,9,8,-16.3959,0
28280,9,1,-19.9192,0
28300,6,2,-5.26113,0
28320,0,8,-4.38759,0
28340,3,1,-3.7842,0
28360,7,1,-15.9872,0
28380,2,2,-0.173155,1
32000,8,2,-2.97553,0
32020,2,0,-2.31997,0
32040,9,2,-12.1789,0
32060,4,1,-4.92808,0
32080,4,2,-2.59678,0
32100,6,2,-10.6291,0
32120,4,2,-8.92946,0
32140,9,2,-12.3124,0
32160,7,2,-17.9558,0
32180,0,0,-0.105414,1
32200,9,2,-19.0902,0
32220,2,2,-0.0629131,1
32240,9,1,-9.66939,0
32260,5,8,-12.5279,0
32280,1,1,-0.735961,1
32300,5,8,-21.5426,0
32320,9,1,-21.2173,0
32340,1,2,-1.53713,0
32360,2,3,-5.75716,0
32380,3,2,-12.4861,0
36000,2,8,-8.33645,0
36020,3,6,-7.72933,0
36040,5,6,-21.4006,0
36060,9,6,-15.6069,0
36080,1,8,-5.83938,0
36100,7,7,-0.939112,1
36120,6,8,-10.9242,0
36140,2,1,-4.37498,0
36160,8,5,-1.11513,0
36180,2,1,-7.3237,0
36200,2,0,-6.01174,0
36220,5,4,-7.25897,0
36240,0,6,-2.99838,0
36260,7,7,-0.043615,1
36280,4,2,-7.3045,0
36300,9,3,-2.85013,0
36320,7,2,-3.55284,0
36340,8,8,-0.489265,1
36360,3,1,-16.2012,0
36380,2,6,-7.76571,0
40000,1,8,-14.0784,0
40020,1,1,-2.20728e-05,1
40040,8,1,-1.49759,0
40060,3,3,-0.00956913,1
40080,6,8,-16.149,0
40100,1,1,-0.0938304,1
40120,0,0,-0.00265565,1
40140,3,9,-10.9037,0
40160,1,1,-0.000111327,1
40180,0,0,-0.00196913,1
40200,0,7,-4.70612,0
40220,1,1,-0.0115033,1
40240,7,1,-10.2825,0
40260,2,1,-11.9137,0
40280,7,7,-0.590745,1
40300,3,3,-0.0126431,1
40320,0,7,-8.07266,0
40340,4,2,-1.16258,0
40360,6,8,-16.7278,0
40380,5,8,-21.7993,0
44000,2,2,-0.171417,1
44020,6,2,-7.97943,0
44040,4,2,-10.7027,0
44060,7,7,-0.000143773,1
44080,1,8,-9.05849,0
44100,8,6,-9.32394,0
44120,9,1,-15.9424,0
44140,9,2,-2.7349,0
44160,3,7,-3.45425,0
44180,0,0,-4.08722e-05,1
44200,7,8,-9.14578,0
44220,1,0,-10.8497,0
44240,0,2,-4.78643,0
44260,2,4,-4.1021,0
44280,0,6,-4.97591,0
44300,3,3,-0.0194791,1
44320,5,0,-12.5959,0
44340,4,5,-2.47431,0
44360,6,2,-8.15775,0
44380,5,0,-12.5236,0
48000,8,7,-5.32253,0
48020,6,4,-2.36384,0
48040,3,4,-1.12717,0
48060,7,7,-0.00536898,1
48080,5,2,-21.7923,0
48100,8,2,-10.3543,0
48120,0,9,-1.6669,0
48140,9,9,-0.349618,1
48160,1,7,-1.60702,0
48180,0,0,-0.00967434,1
48200,3,4,-11.1825,0
48220,1,8,-4.4811,0
48240,2,2,-0.719942,1
48260,2,9,-5.52735,0
48280,3,0,-10.7923,0
48300,3,9,-2.6211,0
48320,6,8,-16.233,0
48340,4,5,-7.53879,0
48360,7,9,-6.9007,0
48380,5,9,-18.4753,0
52000,0,7,-1.06542,0
52020,6,6,-2.95842e-05,1
52040,2,7,-17.9489,0
52060,7,7,-0.00280159,1
52080,9,2,-8.2512,0
52100,8,7,-2.48347,0
52120,5,7,-20.3472,0
52140,9,7,-6.53774,0
52160,2,4,-2.67327,0
52180,1,8,-2.64311,0
52200,1,4,-5.68231,0
52220,4,5,-7.3572,0
52240,4,7,-16.8056,0
52260,5,7,-21.9447,0
52280,6,8,-7.55468,0
52300,4,5,-5.54749,0
52320,1,1,-0.279575,1
52340,2,8,-7.16833,0
52360,5,4,-8.45475,0
52380,3,7,-5.5995,0
56000,9,7,-10.2754,0
56020,3,3,-0.0325572,1
56040,9,0,-5.02268,0
56060,0,0,-2.91255e-07,1
56080,5,0,-10.2864,0
56100,9,9,-0.14649,1
56120,6,3,-10.0843,0
56140,5,0,-10.1895,0
56160,7,7,-0.000112459,1
56180,4,8,-4.41259,0
56200,1,0,-5.68762,0
56220,3,3,-0.00204579,1
56240,4,7,-20.2638,0
56260,0,0,-4.64974e-05,1
56280,4,5,-2.05715,0
56300,8,3,-1.04642,0
56320,0,0,-5.52429e-07,1
56340,4,3,-5.45741,0
56360,3,0,-9.00644,0
56380,6,6,-0.801827,1
60000,8,7,-16.366,0
60020,7,9,-7.85637,0
60040,6,4,-3.49469,0
60060,0,0,-9.86064e-05,1
60080,9,7,-15.0112,0
60100,7,6,-10.7565,0
60120,5,2,-5.95458,0
