Index,Label,Prediction,Reward,Correct
1100000,5,0,-10.2385,0
1100020,0,0,-0.0953469,1
1100040,4,4,-0.0158753,1
1100060,1,1,-0.879152,1
1100080,9,7,-8.60253,0
1100100,2,7,-4.29264,0
1100120,1,5,-4.34276,0
1100140,3,8,-7.71983,0
1100160,1,4,-5.8316,0
1100180,4,1,-1.19753,0
1100200,3,8,-7.76729,0
1100220,5,4,-2.83875,0
1100240,3,2,-12.4346,0
1100260,6,3,-10.4347,0
1100280,1,7,-3.46767,0
1100300,7,5,-4.55864,0
1100320,2,5,-7.92575,0
1100340,8,0,-1.52914,0
1100360,6,3,-5.20103,0
1100380,9,9,-0.494358,1
1104000,4,4,-1.65159e-05,1
1104020,0,7,-12.1921,0
1104040,9,7,-3.37298,0
1104060,1,1,-0.199576,1
1104080,1,8,-4.34216,0
1104100,2,4,-10.5069,0
1104120,4,4,-0.014276,1
1104140,3,4,-14.2121,0
1104160,2,7,-8.00731,0
1104180,7,2,-5.94739,0
1104200,3,2,-5.4785,0
1104220,8,6,-3.88681,0
1104240,6,7,-6.67042,0
1104260,9,9,-0.144879,1
1104280,0,4,-8.18267,0
1104300,5,4,-3.0881,0
1104320,6,4,-3.29126,0
1104340,0,2,-5.99855,0
1104360,7,2,-3.49563,0
1104380,6,3,-5.79185,0
1108000,1,5,-6.84203,0
1108020,8,8,-0.131263,1
1108040,7,2,-5.02114,0
1108060,9,2,-2.80661,0
1108080,3,3,-0.0440422,1
1108100,9,8,-3.99565,0
1108120,8,8,-0.123921,1
1108140,5,5,-0.0289916,1
1108160,9,4,-10.233,0
1108180,3,3,-0.29581,1
1108200,3,5,-2.71658,0
1108220,0,4,-8.59508,0
1108240,7,8,-1.5201,0
1108260,4,9,-4.99417,0
1108280,9,2,-4.1951,0
1108300,8,2,-2.17701,0
1108320,0,7,-8.41383,0
1108340,9,8,-6.23959,0
1108360,4,0,-5.01605,0
1108380,1,1,-1.50996,1
1112000,4,5,-1.85681,0
1112020,4,7,-6.86452,0
1112040,6,7,-5.60289,0
1112060,0,6,-15.4129,0
1112080,4,4,-0.230483,1
1112100,5,4,-8.2902,0
1112120,6,8,-4.54794,0
1112140,1,9,-7.97536,0
1112160,0,0,-1.21277,1
1112180,0,6,-11.8455,0
1112200,1,6,-14.2301,0
1112220,7,1,-6.13154,0
1112240,1,9,-3.6971,0
1112260,6,7,-3.1221,0
1112280,3,3,-0.737718,1
1112300,0,2,-8.05777,0
1112320,2,6,-4.25337,0
1112340,1,9,-1.95549,0
1112360,1,9,-7.13338,0
1112380,7,4,-4.63551,0
1116000,9,1,-6.5186,0
1116020,0,5,-1.00709,0
1116040,2,0,-3.65441,0
1116060,6,1,-8.16632,0
1116080,7,3,-0.95853,0
1116100,8,3,-3.6294,0
1116120,3,4,-3.92581,0
1116140,9,1,-2.42362,0
1116160,0,5,-5.2939,0
1116180,4,4,-0.840696,1
1116200,6,1,-2.99563,0
1116220,7,1,-6.57161,0
1116240,4,7,-1.34333,0
1116260,6,1,-7.11076,0
1116280,8,4,-3.49292,0
1116300,0,5,-2.21272,0
1116320,7,2,-3.01277,0
1116340,8,4,-4.62039,0
1116360,3,5,-12.9201,0
1116380,1,1,-0.779111,1
1120000,5,7,-4.41939,0
1120020,7,4,-7.10675,0
1120040,1,5,-3.22836,0
1120060,7,6,-2.95136,0
1120080,1,7,-1.58802,0
1120100,1,0,-6.34417,0
1120120,6,7,-2.03031,0
1120140,3,0,-10.032,0
1120160,0,7,-2.44426,0
1120180,2,5,-13.7277,0
1120200,9,8,-2.98923,0
1120220,3,5,-7.37386,0
1120240,1,7,-2.23615,0
1120260,1,0,-2.36525,0
1120280,0,6,-6.0514,0
1120300,4,5,-2.53194,0
1120320,9,0,-4.42535,0
1120340,2,0,-4.95579,0
1120360,0,9,-3.07869,0
1120380,0,6,-2.43409,0
1124000,2,2,-0.630687,1
1124020,0,0,-0.00466745,1
1124040,2,1,-15.3872,0
1124060,7,7,-0.821181,1
1124080,1,7,-2.94009,0
1124100,8,3,-2.92321,0
1124120,6,9,-2.20432,0
1124140,4,3,-3.72544,0
1124160,1,7,-7.15496,0
1124180,6,7,-10.7533,0
1124200,3,3,-0.0556552,1
1124220,4,2,-8.33511,0
1124240,5,4,-4.22167,0
1124260,9,7,-5.39678,0
1124280,1,9,-3.22594,0
1124300,3,4,-4.64317,0
1124320,3,2,-6.99328,0
1124340,8,0,-8.89076,0
1124360,5,0,-4.0879,0
1124380,4,1,-2.78886,0
1128000,7,7,-0.0367772,1
1128020,7,1,-8.33708,0
1128040,4,1,-3.98521,0
1128060,2,9,-14.8006,0
1128080,8,3,-5.56939,0
1128100,5,3,-2.60977,0
1128120,8,9,-2.15061,0
1128140,6,9,-0.894084,0
1128160,7,2,-8.31725,0
1128180,3,8,-7.35286,0
1128200,4,0,-8.34499,0
1128220,6,1,-4.21271,0
1128240,1,4,-1.63084,0
1128260,9,6,-2.43903,0
1128280,9,3,-5.57972,0
1128300,6,2,-2.35223,0
1128320,0,6,-3.0163,0
1128340,3,8,-3.80844,0
1128360,7,1,-3.64187,0
1128380,2,9,-16.2426,0
1132000,8,3,-7.2236,0
1132020,2,1,-7.97724,0
1132040,9,3,-5.77339,0
1132060,4,3,-3.75848,0
1132080,4,3,-2.01503,0
1132100,6,7,-3.39062,0
1132120,4,2,-9.30249,0
1132140,9,0,-2.09644,0
1132160,7,2,-10.9073,0
1132180,0,8,-4.4897,0
1132200,9,3,-6.01951,0
1132220,2,9,-9.11929,0
1132240,9,3,-19.0766,0
1132260,5,3,-3.62263,0
1132280,1,0,-1.96218,0
1132300,5,3,-11.082,0
1132320,9,3,-14.6681,0
1132340,1,1,-0.0320149,1
1132360,2,4,-3.39428,0
1132380,3,9,-10.1305,0
1136000,2,4,-1.43505,0
1136020,3,7,-5.03816,0
1136040,5,3,-9.27779,0
1136060,9,5,-3.93302,0
1136080,1,4,-5.43458,0
1136100,7,7,-0.378188,1
1136120,6,2,-7.58916,0
1136140,2,1,-6.00198,0
1136160,8,9,-5.81886,0
1136180,2,1,-8.61182,0
1136200,2,1,-14.3666,0
1136220,5,2,-6.02755,0
1136240,0,7,-8.4037,0
1136260,7,5,-1.34684,0
1136280,4,9,-4.20268,0
1136300,9,0,-2.84411,0
1136320,7,4,-6.86169,0
1136340,8,8,-0.00795725,1
1136360,3,2,-8.2512,0
1136380,2,6,-5.01094,0
1140000,1,1,-0.4279,1
1140020,1,1,-0.123338,1
1140040,8,1,-5.40126,0
1140060,3,3,-0.0730877,1
1140080,6,3,-4.53318,0
1140100,1,9,-2.60794,0
1140120,0,4,-5.77387,0
1140140,3,0,-3.65882,0
1140160,1,1,-0.704112,1
1140180,0,0,-0.565182,1
1140200,0,9,-2.95063,0
1140220,1,3,-2.04224,0
1140240,7,9,-3.22197,0
1140260,2,4,-4.39395,0
1140280,7,3,-4.73914,0
1140300,3,0,-2.39325,0
1140320,0,9,-7.56556,0
1140340,4,9,-1.2964,0
1140360,6,3,-6.29645,0
1140380,5,0,-2.91032,0
1144000,2,9,-2.17583,0
1144020,6,5,-4.4221,0
1144040,4,2,-4.27471,0
1144060,7,9,-2.56065,0
1144080,1,5,-3.14676,0
1144100,8,5,-1.7256,0
1144120,9,9,-0.059643,1
1144140,9,8,-2.4133,0
1144160,3,3,-0.130895,1
1144180,0,0,-0.321982,1
1144200,7,9,-10.2726,0
1144220,1,4,-3.57278,0
1144240,0,6,-5.39736,0
1144260,2,9,-4.59375,0
1144280,0,5,-4.06754,0
1144300,3,7,-5.40776,0
1144320,5,5,-0.364951,1
1144340,4,8,-2.11446,0
1144360,6,3,-1.29052,0
1144380,5,7,-4.27167,0
1148000,8,9,-6.00452,0
1148020,6,3,-9.05823,0
1148040,3,0,-3.38943,0
1148060,7,0,-1.83363,0
1148080,5,7,-6.78068,0
1148100,8,4,-5.01787,0
1148120,0,3,-4.05366,0
1148140,9,9,-0.591787,1
1148160,1,9,-4.84202,0
1148180,0,7,-4.81776,0
1148200,3,9,-3.70687,0
1148220,1,3,-2.10971,0
1148240,2,4,-3.19232,0
1148260,2,0,-5.46468,0
1148280,3,0,-3.6891,0
1148300,3,3,-1.03142,1
1148320,6,3,-6.99452,0
1148340,4,0,-5.14989,0
1148360,7,4,-4.54631,0
1148380,5,3,-8.15989,0
1152000,0,0,-1.38277,1
1152020,6,3,-4.45465,0
1152040,2,7,-6.57612,0
1152060,7,6,-0.773732,0
1152080,9,9,-0.103055,1
1152100,8,4,-4.05383,0
1152120,5,7,-14.9292,0
1152140,9,7,-2.96501,0
1152160,2,6,-5.96601,0
1152180,1,2,-3.46434,0
1152200,1,4,-2.88249,0
1152220,4,4,-0.646823,1
1152240,4,0,-1.27278,0
1152260,5,7,-5.24439,0
1152280,6,3,-10.864,0
1152300,4,0,-3.49667,0
1152320,1,0,-2.95411,0
1152340,2,3,-4.28873,0
1152360,5,8,-2.03294,0
1152380,3,5,-2.67797,0
1156000,9,4,-4.67251,0
1156020,3,2,-3.23303,0
1156040,9,4,-3.131,0
1156060,0,5,-6.21142,0
1156080,5,8,-2.64366,0
1156100,9,5,-11.1198,0
1156120,6,7,-3.39244,0
1156140,5,3,-3.33221,0
1156160,7,3,-2.30546,0
1156180,4,6,-3.44321,0
1156200,1,4,-5.38398,0
1156220,3,1,-2.07325,0
1156240,4,1,-2.6241,0
1156260,0,1,-3.76873,0
1156280,4,8,-7.45378,0
1156300,8,8,-0.712401,1
1156320,0,0,-0.770554,1
1156340,4,5,-5.85094,0
1156360,3,8,-5.03765,0
1156380,6,6,-0.251946,1
1160000,8,1,-9.75769,0
1160020,7,7,-0.155065,1
1160040,6,4,-5.87535,0
1160060,0,4,-10.2406,0
1160080,9,7,-5.82221,0
1160100,7,4,-7.19716,0
1160120,5,1,-4.48652,0
1160140,7,7,-1.36161,1
1160160,2,9,-3.22884,0
1160180,1,2,-1.94757,0
1160200,1,5,-7.01909,0
1160220,6,6,-0.66744,1
1160240,8,3,-4.45488,0
1160260,9,6,-2.89353,0
1160280,4,1,-7.54438,0
1160300,1,1,-0.00243763,1
1160320,5,2,-1.8552,0
1160340,2,6,-2.9128,0
1160360,2,7,-4.31214,0
1160380,9,5,-6.77647,0
1164000,0,7,-4.3005,0
1164020,3,1,-3.9567,0
1164040,9,4,-4.41767,0
1164060,6,4,-3.19023,0
1164080,7,0,-3.36535,0
1164100,2,8,-3.24696,0
1164120,0,2,-4.16195,0
1164140,3,6,-5.90534,0
1164160,5,7,-5.16634,0
1164180,4,4,-1.08436,1
1164200,3,4,-2.72568,0
1164220,6,2,-5.00332,0
1164240,5,4,-2.03041,0
1164260,8,7,-3.35735,0
1164280,9,4,-6.0404,0
1164300,5,7,-1.29494,0
1164320,4,7,-3.59756,0
1164340,7,9,-1.12294,0
1164360,4,4,-1.11148,1
1164380,2,4,-5.17292,0
1168000,7,5,-3.94968,0
1168020,3,1,-3.29208,0
1168040,4,1,-3.93715,0
1168060,8,4,-1.40547,0
1168080,9,4,-3.79715,0
1168100,1,1,-0.183807,1
1168120,9,6,-1.68631,0
1168140,2,1,-11.3114,0
1168160,8,8,-0.000171778,1
1168180,7,1,-4.42449,0
1168200,9,8,-5.67717,0
1168220,1,8,-5.59546,0
1168240,8,8,-1.63198e-05,1
1168260,7,0,-9.59399,0
1168280,4,9,-2.67294,0
1168300,1,8,-3.43718,0
1168320,3,0,-4.32256,0
1168340,1,8,-5.63029,0
1168360,1,1,-0.596546,1
1168380,0,2,-1.02997,0
1172000,2,6,-7.31067,0
1172020,3,2,-3.83827,0
1172040,9,6,-3.44375,0
1172060,4,9,-2.14369,0
1172080,9,9,-0.617452,1
1172100,2,2,-0.929403,1
1172120,1,4,-3.00026,0
1172140,6,7,-2.32199,0
1172160,8,4,-3.90671,0
