Index,Label,Prediction,Reward,Correct
220000,5,0,-11.6773,0
220020,0,0,-9.95579e-07,1
220040,4,8,-3.38618,0
220060,1,1,-0.191028,1
220080,9,7,-4.49403,0
220100,2,6,-4.71117,0
220120,1,0,-4.50488,0
220140,3,0,-5.65692,0
220160,1,4,-4.37378,0
220180,4,0,-13.9278,0
220200,3,0,-7.0234,0
220220,5,5,-0.718413,1
220240,3,8,-4.05909,0
220260,6,6,-0.132356,1
220280,1,8,-3.66995,0
220300,7,0,-2.07622,0
220320,2,9,-7.9241,0
220340,8,0,-6.546,0
220360,6,5,-2.61861,0
220380,9,0,-9.15817,0
224000,4,8,-10.8899,0
224020,0,8,-7.04035,0
224040,9,7,-3.97635,0
224060,1,1,-0.111609,1
224080,1,3,-4.56868,0
224100,2,8,-5.35639,0
224120,4,7,-1.89259,0
224140,3,6,-5.21321,0
224160,2,3,-5.31078,0
224180,7,2,-4.16887,0
224200,3,6,-5.5088,0
224220,8,6,-1.93346,0
224240,6,6,-0.295498,1
224260,9,7,-9.15616,0
224280,0,6,-6.13272,0
224300,5,1,-3.94234,0
224320,6,6,-0.777928,1
224340,0,9,-2.80391,0
224360,7,9,-7.13293,0
224380,6,6,-0.0499238,1
228000,1,8,-4.08027,0
228020,8,7,-5.04229,0
228040,7,8,-1.42092,0
228060,9,7,-8.37145,0
228080,3,7,-3.38656,0
228100,9,8,-9.84837,0
228120,8,8,-0.494272,1
228140,5,8,-4.28606,0
228160,9,7,-5.87919,0
228180,3,9,-5.11972,0
228200,3,1,-9.63415,0
228220,0,0,-0.00104098,1
228240,7,7,-0.00191786,1
228260,4,1,-6.65811,0
228280,9,7,-4.95258,0
228300,8,8,-1.18665,1
228320,0,4,-1.14992,0
228340,9,8,-9.23216,0
228360,4,1,-4.99699,0
228380,1,1,-0.431694,1
232000,4,1,-3.73938,0
232020,4,2,-9.29377,0
232040,6,3,-4.37298,0
232060,0,0,-0.517224,1
232080,4,3,-5.24489,0
232100,5,1,-2.96656,0
232120,6,5,-7.33267,0
232140,1,0,-5.67546,0
232160,0,5,-3.38536,0
232180,0,3,-6.37252,0
232200,1,3,-5.50782,0
232220,7,7,-0.0675791,1
232240,1,5,-5.06947,0
232260,6,5,-5.42575,0
232280,3,3,-0.512879,1
232300,0,2,-1.07143,0
232320,2,4,-6.36613,0
232340,1,5,-3.7712,0
232360,1,2,-2.43266,0
232380,7,5,-4.52886,0
236000,9,1,-9.32103,0
236020,0,0,-0.1829,1
236040,2,3,-6.66193,0
236060,6,7,-14.4222,0
236080,7,3,-4.97117,0
236100,8,8,-0.0216983,1
236120,3,4,-10.6816,0
236140,9,8,-8.61519,0
236160,0,8,-4.73951,0
236180,4,9,-3.31761,0
236200,6,6,-0.096428,1
236220,7,0,-2.91719,0
236240,4,8,-5.08934,0
236260,6,7,-1.35203,0
236280,8,0,-2.93965,0
236300,0,4,-1.01535,0
236320,7,8,-7.90893,0
236340,8,9,-2.69311,0
236360,3,9,-2.70028,0
236380,1,5,-4.11404,0
240000,5,0,-6.78333,0
240020,7,0,-1.99242,0
240040,1,5,-1.70081,0
240060,7,1,-2.28679,0
240080,1,9,-6.90253,0
240100,1,0,-5.6091,0
240120,6,2,-1.30628,0
240140,3,4,-7.07983,0
240160,0,8,-3.81136,0
240180,2,3,-4.53256,0
240200,9,9,-0.031347,1
240220,3,7,-3.15754,0
240240,1,0,-5.19445,0
240260,1,9,-4.64476,0
240280,0,0,-1.52731e-05,1
240300,4,5,-5.26748,0
240320,9,9,-0.251123,1
240340,2,4,-7.94265,0
240360,0,0,-0.157252,1
240380,0,0,-4.47059e-10,1
244000,2,4,-3.21431,0
244020,0,0,-0.044634,1
244040,2,4,-2.15263,0
244060,7,0,-5.2335,0
244080,1,3,-1.5128,0
244100,8,4,-4.35973,0
244120,6,6,-0.0795862,1
244140,4,7,-1.29044,0
244160,1,0,-5.13084,0
244180,6,6,-0.648554,1
244200,3,3,-0.432628,1
244220,4,4,-0.203259,1
244240,5,9,-4.63022,0
244260,9,2,-4.63838,0
244280,1,5,-8.62366,0
244300,3,8,-1.35535,0
244320,3,8,-3.01232,0
244340,8,9,-2.04584,0
244360,5,6,-5.50264,0
244380,4,9,-4.07666,0
248000,7,9,-5.34213,0
248020,7,1,-0.974562,0
248040,4,7,-2.09894,0
248060,2,2,-0.251763,1
248080,8,7,-11.4253,0
248100,5,9,-5.37137,0
248120,8,9,-4.0941,0
248140,6,6,-0.173518,1
248160,7,9,-9.80305,0
248180,3,7,-9.87227,0
248200,4,9,-5.94242,0
248220,6,1,-4.54469,0
