Index,Label,Prediction,Reward,Correct
440000,5,0,-5.4868,0
440020,0,0,-2.63466e-05,1
440040,4,3,-7.41541,0
440060,1,1,-0.338316,1
440080,9,2,-5.072,0
440100,2,2,-0.1763,1
440120,1,5,-4.50331,0
440140,3,5,-5.47191,0
440160,1,7,-4.68238,0
440180,4,8,-5.04974,0
440200,3,0,-7.95725,0
440220,5,9,-4.90475,0
440240,3,3,-0.316168,1
440260,6,3,-10.2005,0
440280,1,5,-6.73887,0
440300,7,5,-3.07059,0
440320,2,7,-4.41244,0
440340,8,5,-9.70522,0
440360,6,2,-11.154,0
440380,9,7,-6.21955,0
444000,4,2,-5.01575,0
444020,0,0,-0.0111559,1
444040,9,1,-4.69178,0
444060,1,1,-0.00502123,1
444080,1,0,-2.32806,0
444100,2,1,-1.40454,0
444120,4,7,-6.93267,0
444140,3,3,-0.0083383,1
444160,2,5,-6.0562,0
444180,7,1,-3.59227,0
444200,3,3,-0.432394,1
444220,8,1,-7.13586,0
444240,6,5,-6.77332,0
444260,9,1,-4.74132,0
444280,0,0,-1.20901,1
444300,5,2,-4.9786,0
444320,6,5,-2.86348,0
444340,0,2,-1.42644,0
444360,7,1,-5.68679,0
444380,6,5,-5.07283,0
448000,1,1,-0.232293,1
448020,8,3,-11.9366,0
448040,7,1,-5.54942,0
448060,9,2,-2.98637,0
448080,3,3,-0.466395,1
448100,9,3,-5.74342,0
448120,8,0,-1.32761,0
448140,5,3,-4.75798,0
448160,9,3,-2.02626,0
448180,3,3,-0.213535,1
448200,3,6,-4.94516,0
448220,0,0,-0.136046,1
448240,7,3,-4.73751,0
448260,4,3,-2.35357,0
448280,9,8,-7.33191,0
448300,8,7,-5.09323,0
448320,0,8,-0.883876,0
448340,9,1,-3.27156,0
448360,4,4,-0.126466,1
448380,1,1,-0.00375165,1
452000,4,0,-7.38748,0
452020,4,1,-3.35159,0
452040,6,5,-5.395,0
452060,0,6,-10.8383,0
452080,4,5,-7.04459,0
452100,5,5,-0.971683,1
452120,6,6,-0.215654,1
452140,1,5,-2.38225,0
452160,0,4,-4.83155,0
452180,0,7,-5.17355,0
452200,1,3,-6.18438,0
452220,7,6,-1.19929,0
452240,1,5,-5.82409,0
452260,6,6,-0.112138,1
452280,3,3,-0.0250045,1
452300,0,2,-7.09377,0
452320,2,4,-3.48187,0
452340,1,1,-0.141053,1
452360,1,1,-0.0748667,1
452380,7,1,-1.89262,0
456000,9,1,-4.0629,0
456020,0,0,-0.841965,1
456040,2,3,-6.33707,0
456060,6,5,-4.76711,0
456080,7,2,-11.7045,0
456100,8,0,-6.18087,0
456120,3,4,-5.59601,0
456140,9,5,-3.49585,0
456160,0,4,-5.99213,0
456180,4,5,-9.36903,0
456200,6,2,-8.46501,0
456220,7,6,-8.04546,0
456240,4,5,-4.18025,0
456260,6,5,-3.39054,0
456280,8,2,-5.32465,0
456300,0,0,-0.0012334,1
456320,7,2,-12.8826,0
456340,8,2,-4.78825,0
456360,3,0,-3.90119,0
456380,1,1,-0.000928915,1
460000,5,9,-3.60048,0
460020,7,6,-3.77398,0
460040,1,4,-1.3878,0
460060,7,3,-8.83054,0
460080,1,0,-3.67537,0
460100,1,5,-1.22658,0
460120,6,2,-2.42069,0
460140,3,3,-0.398836,1
460160,0,9,-3.37843,0
460180,2,1,-2.36113,0
460200,9,7,-4.8051,0
460220,3,3,-0.619498,1
460240,1,0,-2.78135,0
460260,1,1,-0.0244621,1
460280,0,3,-6.49524,0
460300,4,5,-6.22625,0
460320,9,3,-7.87755,0
460340,2,5,-5.29586,0
460360,0,8,-7.64179,0
460380,0,2,-7.61367,0
464000,2,7,-4.66585,0
464020,0,6,-3.86343,0
464040,2,6,-3.68038,0
464060,7,0,-1.56866,0
464080,1,5,-3.45674,0
464100,8,5,-10.2146,0
464120,6,6,-0.312315,1
464140,4,2,-3.66838,0
464160,1,5,-3.38805,0
464180,6,0,-1.94048,0
464200,3,8,-5.73459,0
464220,4,5,-5.00325,0
464240,5,8,-2.34401,0
464260,9,2,-7.91634,0
464280,1,5,-1.75419,0
464300,3,0,-6.62606,0
464320,3,2,-4.12771,0
464340,8,5,-2.77405,0
464360,5,6,-13.0735,0
464380,4,5,-8.33049,0
468000,7,6,-6.3965,0
468020,7,5,-1.40197,0
468040,4,2,-8.02905,0
468060,2,1,-2.96617,0
468080,8,9,-4.3222,0
468100,5,6,-6.13984,0
468120,8,2,-4.04791,0
468140,6,6,-0.362737,1
468160,7,3,-1.1136,0
468180,3,4,-4.44618,0
468200,4,6,-4.9829,0
468220,6,5,-8.43436,0
468240,1,7,-3.72911,0
468260,9,2,-3.91469,0
468280,9,8,-4.51556,0
468300,6,5,-7.45092,0
468320,0,3,-5.2148,0
468340,3,3,-0.245943,1
468360,7,5,-2.30625,0
468380,2,2,-0.149142,1
472000,8,5,-5.22835,0
472020,2,8,-4.63399,0
472040,9,2,-5.41452,0
472060,4,1,-8.61883,0
472080,4,2,-4.87607,0
472100,6,6,-0.00108528,1
472120,4,8,-3.28128,0
472140,9,2,-3.31617,0
472160,7,1,-1.40991,0
472180,0,3,-3.58857,0
472200,9,3,-7.27172,0
472220,2,2,-0.0387018,1
472240,9,3,-5.05016,0
472260,5,7,-3.09517,0
472280,1,1,-0.571209,1
472300,5,3,-4.60587,0
472320,9,1,-10.4045,0
472340,1,1,-0.00873634,1
472360,2,2,-0.87649,1
472380,3,3,-0.118481,1
476000,2,1,-2.82886,0
476020,3,2,-6.09437,0
476040,5,3,-2.63896,0
476060,9,6,-4.37522,0
476080,1,8,-3.72376,0
476100,7,7,-0.136239,1
476120,6,4,-4.35168,0
476140,2,1,-6.09855,0
476160,8,8,-0.0188921,1
476180,2,5,-7.20112,0
476200,2,6,-8.89088,0
476220,5,9,-2.86513,0
476240,0,7,-7.37588,0
476260,7,1,-2.76035,0
476280,4,0,-6.38556,0
476300,9,2,-3.36319,0
476320,7,7,-1.22836,1
476340,8,1,-3.31932,0
476360,3,1,-6.43208,0
476380,2,2,-0.00107922,1
480000,1,4,-1.99742,0
480020,1,1,-0.0497821,1
480040,8,1,-4.37362,0
480060,3,6,-5.22282,0
480080,6,7,-4.51073,0
480100,1,1,-0.118256,1
480120,0,7,-5.3038,0
480140,3,9,-5.04779,0
480160,1,1,-0.390595,1
480180,0,8,-2.53642,0
480200,0,6,-5.22362,0
480220,1,1,-0.915271,1
480240,7,9,-4.35748,0
480260,2,0,-3.76745,0
480280,7,0,-9.77696,0
480300,3,8,-2.17569,0
480320,0,0,-0.755879,1
480340,4,5,-3.44998,0
480360,6,5,-9.2576,0
480380,5,0,-3.69816,0
484000,2,2,-0.276357,1
484020,6,1,-8.17248,0
484040,4,1,-5.4966,0
484060,7,0,-0.887584,0
484080,1,0,-9.00045,0
484100,8,6,-7.07248,0
484120,9,7,-4.76424,0
484140,9,9,-0.26615,1
484160,3,7,-4.98516,0
484180,0,0,-2.82811e-06,1
484200,7,2,-6.45998,0
484220,1,6,-5.68912,0
484240,0,6,-5.32982,0
484260,2,2,-0.0143998,1
484280,0,0,-0.157101,1
484300,3,0,-4.00933,0
484320,5,0,-6.26573,0
484340,4,1,-6.49348,0
484360,6,1,-3.19575,0
484380,5,0,-19.6596,0
488000,8,5,-5.74307,0
488020,6,9,-9.65309,0
488040,3,3,-0.00635186,1
488060,7,0,-3.70262,0
488080,5,6,-16.4213,0
488100,8,6,-9.93757,0
488120,0,6,-7.67299,0
488140,9,6,-3.4237,0
488160,1,4,-3.51244,0
488180,0,9,-1.15747,0
488200,3,5,-6.19727,0
488220,1,2,-2.31473,0
488240,2,3,-5.42846,0
488260,2,2,-0.983999,1
488280,3,0,-6.50739,0
488300,3,6,-3.73701,0
488320,6,0,-3.83382,0
488340,4,7,-6.39027,0
488360,7,4,-7.22162,0
488380,5,7,-2.92548,0
492000,0,5,-2.82156,0
492020,6,9,-18.3362,0
492040,2,0,-13.4864,0
492060,7,6,-2.65237,0
492080,9,5,-5.08169,0
492100,8,2,-2.46357,0
492120,5,3,-15.5575,0
492140,9,8,-5.95803,0
492160,2,2,-0.166395,1
492180,1,1,-0.457674,1
492200,1,4,-3.07507,0
